second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
138.0;1;11;30;0.85714287;1.0;0.6151164;1.0;1.3135986328125;2910;0.85714287;1.0;30;0;0;0;1
140.0;10;11;30;1.0;1.0;1.0;1.0;1.1057586669921875;2910;1.0;1.0;30;0;0;0;1
141.0;1;0;40;0.4;0.4;0.3558279;0.3558279;0.1032257080078125;3040;0.34311512;0.34311512;0;0;40;0;1
141.0;0;11;30;0.3;0.6;0.3942247;0.6441721;0.1143646240234375;2910;0.32844242;0.65688485;30;0;0;0;1
141.0;6;11;30;0.3;0.6;0.2499474;0.6441721;0.072509765625;2910;0.32844242;0.65688485;30;0;0;0;1
142.0;5;11;30;0.5;1.0;0.30724713;1.0;0.542755126953125;2910;0.5;1.0;30;0;0;0;1
142.0;4;11;30;0.5;1.0;0.6927529;1.0;1.2237548828125;2910;0.5;1.0;30;0;0;0;1
143.0;1;11;30;1.0;1.0;1.0;1.0;0.957427978515625;2910;1.0;1.0;30;0;0;0;1
144.0;1;0;10;0.45454547;1.0;0.4515451;1.0;0.03277587890625;760;0.45454547;1.0;0;0;10;0;1
144.0;2;0;12;0.54545456;1.0;0.5484549;1.0;0.0398101806640625;912;0.54545456;1.0;0;0;12;0;1
145.0;2;0;4;0.2881356;0.033898305;0.67728025;0.0146286115;0.012786865234375;304;0.2858922;0.027041452;0;0;4;0;1
145.0;2;11;30;0.2881356;0.5084746;0.67728025;0.77554333;0.5792236328125;2910;0.2858922;0.51770145;30;0;0;0;1
145.0;10;11;30;0.2542373;0.5084746;0.11289168;0.77554333;0.0986785888671875;2910;0.25885072;0.51770145;30;0;0;0;1
145.0;1;4;39;0.33050847;0.33050847;0.15335603;0.15335603;0.1340484619140625;3978;0.35385162;0.35385162;39;0;0;0;1
145.0;5;2;15;0.12711865;0.12711865;0.056472026;0.056472026;0.0493621826171875;1140;0.10140544;0.10140544;0;0;15;0;1
147.0;0;11;30;0.33333334;1.0;0.3193455;1.0;0.262664794921875;2910;0.33333334;1.0;30;0;0;0;1
147.0;4;11;30;0.33333334;1.0;0.48042816;1.0;0.3951568603515625;2910;0.33333334;1.0;30;0;0;0;1
147.0;5;11;30;0.33333334;1.0;0.20022632;1.0;0.1646881103515625;2910;0.33333334;1.0;30;0;0;0;1
148.0;3;2;38;0.43312103;0.24203822;0.40646443;0.26418906;0.1257171630859375;2888;0.43626788;0.21730624;0;0;38;0;1
148.0;10;5;28;0.17834395;0.17834395;0.24318604;0.24318604;0.11572265625;2856;0.21489842;0.21489842;28;0;0;0;1
148.0;4;1;27;0.17197452;0.17197452;0.18755211;0.18755211;0.0892486572265625;2052;0.15440181;0.15440181;0;0;27;0;1
148.0;3;11;30;0.43312103;0.1910828;0.40646443;0.14227538;0.0677032470703125;2910;0.43626788;0.21896163;30;0;0;0;1
148.0;1;0;34;0.21656051;0.21656051;0.1627974;0.1627974;0.0774688720703125;2584;0.1944319;0.1944319;0;0;34;0;1
149.0;4;1;38;0.53521127;0.53521127;0.5353896;0.5353896;0.1258087158203125;2888;0.53521127;0.53521127;0;0;38;0;1
149.0;2;0;33;0.46478873;0.46478873;0.4646104;0.4646104;0.1091766357421875;2508;0.46478873;0.46478873;0;0;33;0;1
150.0;8;11;30;1.0;1.0;1.0;1.0;0.7158966064453125;2910;1.0;1.0;30;0;0;0;1
151.0;10;11;30;0.2542373;0.4915254;0.32254624;0.5796586;0.1522369384765625;2910;0.28568622;0.55232674;30;0;0;0;1
151.0;4;1;28;0.23728813;0.23728813;0.19617225;0.19617225;0.09259033203125;2128;0.20891419;0.20891419;0;0;28;0;1
151.0;1;0;32;0.5084746;0.27118644;0.48128152;0.22416915;0.105804443359375;2432;0.5053996;0.23875909;0;0;32;0;1
151.0;1;11;28;0.5084746;0.4915254;0.48128152;0.5796586;0.1213531494140625;2716;0.5053996;0.55232674;28;0;0;0;1
152.0;1;11;2;0.015037594;0.24060151;0.32675624;0.44095674;0.1655120849609375;194;0.017996289;0.28794062;2;0;0;0;1
152.0;10;5;68;0.5112782;0.5112782;0.34455958;0.34455958;0.174530029296875;5168;0.4794063;0.4794063;0;0;68;0;1
152.0;2;11;30;0.22556391;0.24060151;0.1142005;0.44095674;0.0578460693359375;2910;0.26994434;0.28794062;30;0;0;0;1
152.0;8;4;13;0.09774436;0.09774436;0.084317386;0.084317386;0.0427093505859375;988;0.09165121;0.09165121;0;0;13;0;1
152.0;4;10;20;0.15037593;0.15037593;0.13016629;0.13016629;0.0659332275390625;1520;0.14100185;0.14100185;0;0;20;0;1
153.0;10;5;1;0.030303031;0.030303031;0.02146711;0.02146711;0.0028533935546875;76;0.025232404;0.025232404;0;0;1;0;1
153.0;1;0;8;0.24242425;0.24242425;0.19607393;0.19607393;0.02606201171875;608;0.20185924;0.20185924;0;0;8;0;1
153.0;4;11;24;0.72727275;0.72727275;0.78245896;0.78245896;0.10400390625;2328;0.7729084;0.7729084;24;0;0;0;1
154.0;4;11;6;0.009966778;0.10963455;0.04434955;0.12586549;0.04437255859375;582;0.012346727;0.135814;6;0;0;0;1
154.0;1;0;273;0.45348838;0.45348838;0.53367394;0.53367394;0.5339508056640625;20748;0.44015443;0.44015443;0;0;273;0;1
154.0;8;4;263;0.43687707;0.43687707;0.34046057;0.34046057;0.34063720703125;19988;0.42403156;0.42403156;0;0;263;0;1
154.0;3;11;30;0.049833886;0.10963455;0.043800518;0.12586549;0.0438232421875;2910;0.061733633;0.135814;30;0;0;0;1
154.0;5;11;30;0.049833886;0.10963455;0.03771542;0.12586549;0.0377349853515625;2910;0.061733633;0.135814;30;0;0;0;1
155.0;1;0;39;0.29104477;0.29104477;0.03841308;0.03841308;0.022796630859375;2964;0.29104477;0.29104477;0;0;39;0;1
155.0;8;4;49;0.36567163;0.36567163;0.7059368;0.7059368;0.4189453125;3724;0.36567163;0.36567163;0;0;49;0;1
155.0;4;10;38;0.2835821;0.2835821;0.21168333;0.21168333;0.1256256103515625;2888;0.2835821;0.2835821;0;0;38;0;1
155.0;10;5;8;0.05970149;0.05970149;0.04396678;0.04396678;0.026092529296875;608;0.05970149;0.05970149;0;0;8;0;1
156.0;8;11;30;1.0;1.0;1.0;1.0;1.0818023681640625;2910;1.0;1.0;30;0;0;0;1
157.0;1;11;30;0.5;1.0;0.17723463;1.0;0.08453369140625;2910;0.5;1.0;30;0;0;0;1
157.0;9;11;30;0.5;1.0;0.82276535;1.0;0.392425537109375;2910;0.5;1.0;30;0;0;0;1
158.0;10;11;30;0.32394367;0.2112676;0.42083818;0.33258542;0.19677734375;2910;0.3374223;0.23797841;30;0;0;0;1
158.0;4;10;46;0.32394367;0.5422535;0.25676337;0.47339782;0.15191650390625;3496;0.28590122;0.5444881;0;0;46;0;1
158.0;10;5;16;0.32394367;0.112676054;0.42083818;0.08825274;0.052215576171875;1216;0.3374223;0.0994439;0;0;16;0;1
158.0;8;4;19;0.13380282;0.13380282;0.105764024;0.105764024;0.0625762939453125;1444;0.11808963;0.11808963;0;0;19;0;1
158.0;5;10;31;0.21830986;0.5422535;0.21663442;0.47339782;0.128173828125;3162;0.25858685;0.5444881;31;0;0;0;1
159.0;5;10;13;0.1780822;0.4520548;0.1776466;0.45163748;0.0427093505859375;988;0.1780822;0.4520548;0;0;13;0;1
159.0;1;4;21;0.28767124;0.28767124;0.2879538;0.2879538;0.0692291259765625;1596;0.28767124;0.28767124;0;0;21;0;1
159.0;4;10;20;0.2739726;0.4520548;0.27399087;0.45163748;0.0658721923828125;1520;0.2739726;0.4520548;0;0;20;0;1
159.0;10;5;19;0.26027396;0.26027396;0.26040873;0.26040873;0.0626068115234375;1444;0.26027396;0.26027396;0;0;19;0;1
160.0;10;5;1;0.032258064;0.032258064;0.011287499;0.011287499;0.0028533935546875;76;0.025452109;0.025452109;0;0;1;0;1
160.0;5;11;30;0.9677419;0.9677419;0.9887125;0.9887125;0.24993896484375;2910;0.97454786;0.97454786;30;0;0;0;1
161.0;4;10;39;0.5609756;0.31707317;0.5635206;0.26837498;0.1286468505859375;2964;0.55373305;0.27941176;0;0;39;0;1
161.0;0;11;30;0.24390244;0.4878049;0.2709852;0.5661308;0.1298980712890625;2910;0.27432126;0.5486425;30;0;0;0;1
